"RegionType","RegionName","City","State","Metro","CBSATitle","SizeRank","MarketHealthIndex","SellForGain","PrevForeclosed","ForeclosureRatio","ZHVI","MoM","YoY","ForecastYoYPctChange","StockOfREOs","NegativeEquity","Delinquency","DaysOnMarket"
"City","Rustburg","Rustburg","VA","Lynchburg, VA","""Lynchburg, VA""",6572,6.98758897609053,,,,152400,0.32916392363397,4.45510623714873,0.0262073490813648,,0.0788224121557455,0.0240963855421687,87
"City","Nyssa","Nyssa","OR","Ontario, OR","""Ontario, OR-ID""",6573,6.33601022084322,,,,118400,1.11016225448335,21.9361483007209,,,0.126126126126126,0.0952380952380952,106.5
"City","Mountain View","Mountain View","MO","West Plains, MO","""West Plains, MO""",6574,3.47782442051469,,,,112400,-0.354609929078014,10.0881488736533,,,0.139303482587065,0.0714285714285714,173
"City","Applewood","Applewood","CO","Denver, CO","""Denver-Aurora-Lakewood, CO""",6575,7.60631502098923,100,,,494600,0.162008910490077,7.35836770132407,0.0301273756570966,,,,48
"City","South Bay","South Bay","FL","Miami-Fort Lauderdale, FL","""Miami-Fort Lauderdale-West Palm Beach, FL""",6576,9.92334367585326,,,,131600,2.49221183800623,21.1786372007366,0.0308738601823708,,0.0955882352941177,0,99
"City","Maynardville","Maynardville","TN","Knoxville, TN","""Knoxville, TN""",6577,8.60649753604672,100,,1.2394,123500,0.98119378577269,23.2534930139721,0.0582753036437247,,0.137014314928425,0.0223880597014925,95.5
"City","Lucas","Lucas","TX","Dallas-Fort Worth, TX","""Dallas-Fort Worth-Arlington, TX""",6579,9.37032305165176,100,,,546900,0.238269794721408,4.09212028930339,0.043565551289084,,,,53
"City","East Jordan","East Jordan","MI",,,6580,5.24365760175214,,,,131400,0,3.62776025236593,,,0.155056179775281,0.0144927536231884,133
"City","Newburg","Newburg","KY","Louisville/Jefferson County, KY","""Louisville/Jefferson County, KY-IN""",6581,0.331264829348421,50,,,82900,0.851581508515815,-4.05092592592593,0.0106996381182147,,,,63
"City","Eaton","Eaton","NY","Syracuse, NY","""Syracuse, NY""",6583,4.10932651943785,,,,121500,0.413223140495868,5.56038227628149,0.0293251028806585,,0.0485789260068324,0.070974799928457,95.5
"City","Rossford","Rossford","OH","Toledo, OH","""Toledo, OH""",6584,0.260996532213908,,,5.0923,111900,-0.709849157054126,-5.00848896434635,-0.00789097408400352,,0.0849598163030999,0.027027027027027,64
"City","Delaware Township","Delaware Township","NJ","New York, NY","""New York-Newark-Jersey City, NY-NJ-PA""",6585,4.41321409016244,,,,406500,0.768468021814576,3.35621662852784,0.0204157441574415,,0.0641975308641975,0.0576923076923077,108
"City","Charlotte","Charlotte","TN","Nashville, TN","""Nashville-Davidson--Murfreesboro--Franklin, TN""",6586,8.25789377623654,,,,129800,-0.0769822940723634,29.8,0.0507164869029275,,0.0670640834575261,0,65.5
"City","Federalsburg","Federalsburg","MD",,,6587,1.34239824785545,100,,,139400,0.215672178289001,-2.17543859649123,,,0.190251572327044,0.115702479338843,133
"City","Town of Boonville","Town of Boonville","NY","Utica, NY","""Utica-Rome, NY""",6588,1.09965322139076,,,,119600,0.335570469798658,5.09666080843585,0.0192809364548494,,0.0887190029551587,0.104148132823006,92.5
"City","Barrington","Barrington","IL","Chicago, IL","""Chicago-Naperville-Elgin, IL-IN-WI""",6589,2.81803248768023,91.67,,,424400,0.0235682300259251,0.259862981337113,0.0164891611687088,,0.0913625997719498,0.0343213728549142,123
"City","Hurt","Hurt","VA","Danville, VA","""Danville, VA""",6590,5.24183245117722,100,,,95600,0.104712041884817,5.6353591160221,0.031642259414226,,0.171985815602837,0.0309278350515464,105
"City","Winterville","Winterville","GA","Athens, GA","""Athens-Clarke County, GA""",6591,6.92918415769301,100,,,144700,1.04748603351955,7.2646404744255,0.0388735314443676,,0.0992555831265509,0.025,70
"City","Jenner Township","Jenner Township","PA","Somerset, PA","""Somerset, PA""",6593,6.40810366855266,100,,,93200,-1.7913593256059,5.90909090909091,,,0.0756485954553587,0.0682224324608431,117.5
"City","Conifer","Conifer","CO","Denver, CO","""Denver-Aurora-Lakewood, CO""",6594,6.305895236357,95.45,,,469500,0.535331905781585,3.98671096345515,0.0260149094781683,,0.0164893617021277,0,56
"City","Sunman","Sunman","IN",,,6595,4.9434203321774,,,,141800,1.21341898643826,3.57925493060628,0.017524682651622,,0.112611123784474,0.0165499087792213,
"City","Killingworth","Killingworth","CT","Hartford, CT","""Hartford-West Hartford-East Hartford, CT""",6596,1.72202956743931,57.14,,,341600,-0.320980449372629,0.293599530240752,0.0325848946135832,,0.0578703703703704,0.0666666666666667,104.5
"City","Terrebonne","Terrebonne","OR",,,6598,7.05968242379996,100,,8.5617,306400,1.59151193633952,16.280834914611,,,0.0421216848673947,0.037037037037037,63.5
"City","Green Tree","Green Tree","PA","Pittsburgh, PA","""Pittsburgh, PA""",6601,8.4495345866034,100,,,180400,0.894854586129754,8.28331332533013,0.0244456762749445,,,,76
"City","Findlay Township","Findlay Township","PA","Pittsburgh, PA","""Pittsburgh, PA""",6602,4.68151122467604,100,,,171500,0.586510263929619,1.72004744958482,0.0192827988338193,,,,76
"City","Vienna","Vienna","NY","Utica, NY","""Utica-Rome, NY""",6603,1.49114801971163,,,,127200,-0.547302580140735,6,0.0235455974842766,,0.0896637905926897,0.0327055465439921,92.5
"City","Town of Topsfield","Town of Topsfield","MA","Boston, MA","""Boston-Cambridge-Newton, MA-NH""",6604,3.78536229238912,66.67,,,584600,0.394985402713378,4.74825300125426,0.0214129319192611,,0.0370018975332068,0.0512820512820513,69
"City","Spicewood","Spicewood","TX","Austin, TX","""Austin-Round Rock, TX""",6605,9.54645008213178,100,,,491800,0.67553735926305,12.2318575992697,0.0261447742984953,,,,61
"City","Brentwood","Brentwood","NH","Boston, MA","""Boston-Cambridge-Newton, MA-NH""",6606,5.00182515057492,100,,,383900,-0.0520697734964853,6.69816564758199,0.0277989059650952,,,,69
"City","Eureka","Eureka","IL","Peoria, IL","""Peoria, IL""",6607,3.00328527103486,,,,136900,-0.363901018922853,0.219619326500732,0.0349013878743609,,0.138952164009112,0.0327868852459016,136
"City","Hubbardston","Hubbardston","MA","Worcester, MA","""Worcester, MA-CT""",6608,6.33144734440591,100,,14.9725,261100,0.849748937813828,5.32472771278741,0.0325277671390272,,0.0694597574421169,0.0158730158730159,76
"City","Forked River","Forked River","NJ","New York, NY","""New York-Newark-Jersey City, NY-NJ-PA""",6609,0.891586055849608,88.89,8.5065,9.6446,240900,0.333194502290712,0.9639564124057,0.0131133250311333,,,,123
"City","Rochelle Park","Rochelle Park","NJ","New York, NY","""New York-Newark-Jersey City, NY-NJ-PA""",6610,1.06862566161708,100,,,356300,-0.5859375,2.73933102652826,0.020061745719899,,0.0754716981132075,0.117647058823529,104
"City","La Porte City","La Porte City","IA","Waterloo, IA","""Waterloo-Cedar Falls, IA""",6611,4.57839021719292,,,,135800,0.0736919675755343,3.03490136570561,0.0351472754050073,,0.134680134680135,0.0375,83.5
"City","Peters","Peters","PA","Chambersburg, PA","""Chambersburg-Waynesboro, PA""",6612,0.486402628216828,,,,146000,-0.136798905608755,-0.0684462696783025,,,0.141509433962264,0.0333333333333333,90
"City","South Barrington","South Barrington","IL","Chicago, IL","""Chicago-Naperville-Elgin, IL-IN-WI""",6613,0.129585690819493,66.67,,,812900,-0.196439533456108,-2.64670658682635,-0.0256243080329683,,,,87
"City","Fairview","Fairview","OR","Portland, OR","""Portland-Vancouver-Hillsboro, OR-WA""",6614,8.85289286366125,100,,,314600,0.479080166081124,6.93405846363018,0.0359249841068023,,0.0561122244488978,0.0357142857142857,54
"City","North Franklin Township","North Franklin Township","PA","Pittsburgh, PA","""Pittsburgh, PA""",6615,3.14655959116627,100,,,153500,-0.839793281653747,-0.647249190938511,0.0121498371335504,,,,112.5
"City","Mount Zion","Mount Zion","IL","Decatur, IL","""Decatur, IL""",6616,5.13597371783172,90,,,83900,0.841346153846154,-15.9318637274549,0.0686889153754469,,0.202432667245873,0.0472103004291846,104
"City","Bithlo","Bithlo","FL","Orlando, FL","""Orlando-Kissimmee-Sanford, FL""",6617,5.35499178682241,66.67,,,284300,0.0351864883884588,5.68773234200744,0.0363700316567006,,0.0940711462450593,0.0336134453781513,82
"City","Avilla","Avilla","IN","Kendallville, IN","""Kendallville, IN""",6618,2.84358459572915,,,,120400,-0.413564929693962,2.20713073005093,,,0.104536489151874,0.0188679245283019,75
"City","Fort Mitchell","Fort Mitchell","AL","Columbus, GA","""Columbus, GA-AL""",6619,0.00730060229968972,,,,168500,-0.472533963378618,-0.707130229817325,0.017507418397626,,0.375234521575985,0.0825,86
"City","Wilmore","Wilmore","KY","Lexington, KY","""Lexington-Fayette, KY""",6620,8.42945793027925,100,,,140500,0.0712250712250712,6.60091047040971,0.0347829181494661,,0.0287081339712919,0,73
"City","Heyworth","Heyworth","IL","Bloomington, IL","""Bloomington, IL""",6621,2.52327066983026,,,,148000,-0.202292650033715,2.42214532871972,0.0361418918918919,,0.101351351351351,0.0666666666666667,85
"City","Le Ray","Le Ray","NY","Watertown, NY","""Watertown-Fort Drum, NY""",6622,0.84869501733893,,,,164500,-0.843881856540084,0.79656862745098,,,0.112727272727273,0.0645161290322581,133.5
"City","East Wenatchee Bench","East Wenatchee Bench","WA","Wenatchee, WA","""Wenatchee, WA""",6624,9.21974812922066,100,,2.4528,311300,-0.160359204618345,11.938151743977,0.053167362672663,,0.0485333333333333,0,49
"City","Seat Pleasant","Seat Pleasant","MD","Washington, VA","""Washington-Arlington-Alexandria, DC-VA-MD-WV""",6625,8.30078481474722,100,,8.1828,210200,1.59497341710971,11.6303770578864,0.0491579448144623,,,,86
"City","Jan-Phyl Village","Jan-Phyl Village","FL","Lakeland, FL","""Lakeland-Winter Haven, FL""",6626,9.99178682241285,100,,,118400,0.851788756388416,15.9647404505387,0.0583783783783784,,,,92
"City","Jefferson","Jefferson","MD","Washington, VA","""Washington-Arlington-Alexandria, DC-VA-MD-WV""",6627,6.02390947253148,50,,,353500,0.827153451226469,3.66568914956012,0.0246732673267327,,0.0721442885771543,0,76
"City","Leavenworth","Leavenworth","WA","Wenatchee, WA","""Wenatchee, WA""",6628,9.54188720569447,100,,,351500,1.35524798154556,15.2459016393443,0.0448990042674253,,0.046969696969697,0.032258064516129,94
"City","East Dubuque","East Dubuque","IL",,,6629,9.04179594816572,,,,111300,1.55109489051095,6,,,0.169154228855721,0,148
"City","Wildwood","Wildwood","NJ","Ocean City, NJ","""Ocean City, NJ""",6630,0.826793210439861,20,,,214100,-0.0466853408029879,4.13424124513619,0.0189677720691266,,,,142
"City","Tarentum","Tarentum","PA","Pittsburgh, PA","""Pittsburgh, PA""",6632,3.19127578025187,100,,,63500,0.793650793650794,1.76282051282051,0.0225354330708663,,0.102178812922615,0.0367647058823529,76
"City","West Newbury","West Newbury","MA","Boston, MA","""Boston-Cambridge-Newton, MA-NH""",6633,8.07629129403176,100,,,586300,0.531550068587106,4.32384341637011,0.0266245949172779,,0.0246433203631647,0,69
"City","Sandown","Sandown","NH","Boston, MA","""Boston-Cambridge-Newton, MA-NH""",6636,3.56725679868589,77.78,,,270500,0.222304557243423,4.60170146945089,0.0272273567467654,,0.0602510460251046,0.0277777777777778,69
"City","Hurdle Mills","Hurdle Mills","NC","Durham, NC","""Durham-Chapel Hill, NC""",6637,9.1622558861106,,,,192700,0.416883793642522,6.93673695893452,0.0405760249091853,,0.0542005420054201,0,77
"City","Zephyrhills South","Zephyrhills South","FL","Tampa, FL","""Tampa-St. Petersburg-Clearwater, FL""",6638,9.97809819310093,100,,,89900,1.12485939257593,10.4422604422604,0.0469744160177976,,,,80
"City","Barton","Barton","NY","Binghamton, NY","""Binghamton, NY""",6639,2.55794853075379,,,,107100,-0.186393289841566,-3.07692307692308,0.0201774042950513,,0.0769230769230769,0,116
"City","California","California","MD","California-Lexington Park, MD","""California-Lexington Park, MD""",6640,2.37725862383647,,,,248900,0.362903225806452,2.13377102995486,,,0.254652746255107,0.0249554367201426,105
"City","Towamensing Township","Towamensing Township","PA","Allentown, PA","""Allentown-Bethlehem-Easton, PA-NJ""",6642,3.77897426537689,100,,10.9145,178300,-0.112044817927171,4.4522554188635,0.0333651149747616,,,,103
"City","Creston","Creston","OH","Wooster, OH","""Wooster, OH""",6643,8.36375250958204,,,,149300,0.336021505376344,9.1374269005848,,,0.0683333333333333,0,68
"City","Montross","Montross","VA",,,6644,4.71983938674941,100,,,198500,-0.401404917210236,8.64805692391899,,,0.192307692307692,0.0470588235294118,124.5
"City","Newcastle","Newcastle","CA","Sacramento, CA","""Sacramento--Roseville--Arden-Arcade, CA""",6645,6.79229786457383,100,,,597900,-0.681063122923588,3.83813824244529,0.0413614316775381,,0.0478527607361963,0,55
"City","Taylor Mill","Taylor Mill","KY","Cincinnati, OH","""Cincinnati, OH-KY-IN""",6647,4.15678043438584,80,,,153000,0.923482849604222,6.69456066945607,0.0296078431372548,,,,64
"City","Hewitt","Hewitt","NJ","New York, NY","""New York-Newark-Jersey City, NY-NJ-PA""",6652,1.34878627486768,100,,8.4661,233700,0.559380378657487,3.68234250221828,0.0204065040650407,,0.157786885245902,0.194805194805195,114
"City","Sawmills","Sawmills","NC","Hickory, NC","""Hickory-Lenoir-Morganton, NC""",6653,7.79613068078116,100,,,89200,0.224719101123596,-1.87018701870187,0.0328139013452915,,,,113
"City","Springetts Manor-Yorklyn","Springetts Manor-Yorklyn","PA","York, PA","""York-Hanover, PA""",6654,2.73042526008396,100,,,147700,-0.202702702702703,2.56944444444444,0.0225253893026405,,,,80
"City","Unionville","Unionville","NC","Charlotte, NC","""Charlotte-Concord-Gastonia, NC-SC""",6655,9.33747034130316,100,,,213900,0.658823529411765,9.13265306122449,0.0408742402992053,,,,64
"City","West Penn Township","West Penn Township","PA","Pottsville, PA","""Pottsville, PA""",6656,6.23471436393502,,,,175800,-0.170357751277683,3.04806565064478,,,0.0477153761938856,0.0371254637990478,116.5
"City","Etowah","Etowah","TN","Athens, TN","""Athens, TN""",6657,0.514692462128126,,,,85400,0.117233294255569,-0.928074245939675,,,0.124678663239075,0.0206185567010309,76.5
"City","Dover","Dover","AR","Russellville, AR","""Russellville, AR""",6659,2.54243475086695,,,,122900,-0.887096774193548,10.0268576544315,,,0.122238586156112,0.0240963855421687,78
"City","Brunswick","Brunswick","MD","Washington, VA","""Washington-Arlington-Alexandria, DC-VA-MD-WV""",6660,2.19109326519438,100,,10.2336,187200,0.807754442649435,1.40845070422535,0.0207371794871796,,0.183012259194396,0.0430622009569378,76
"City","Harrington Park","Harrington Park","NJ","New York, NY","""New York-Newark-Jersey City, NY-NJ-PA""",6661,1.55959116627122,88.89,,,628100,-0.459587955625991,3.01787764474332,0.0228132462983601,,0.0311778290993072,0.111111111111111,104
"City","Epsom","Epsom","NH","Concord, NH","""Concord, NH""",6663,7.14090162438401,100,,,241200,0.249376558603491,8.7956698240866,,,0.0412517780938834,0.0689655172413793,76
"City","Prairie Grove","Prairie Grove","IL","Chicago, IL","""Chicago-Naperville-Elgin, IL-IN-WI""",6665,0.155137798868407,0,,,336400,-0.148411991688928,2.03215043979375,0.019821640903686,,,,84
"City","Wahneta","Wahneta","FL","Lakeland, FL","""Lakeland-Winter Haven, FL""",6666,10,100,,,71600,2.72596843615495,40.1174168297456,0.0670251396648045,,,,92
"City","Story City","Story City","IA","Ames, IA","""Ames, IA""",6668,9.129403175762,,,,167300,0.0598086124401914,6.83269476372925,0.0406933652121937,,0.0620031796502385,0,73
"City","Raymond","Raymond","ME","Portland, ME","""Portland-South Portland, ME""",6669,6.6517612703048,,,,272700,0.850591715976331,12.037797863599,0.0263549688302163,,0.0638036809815951,0.0576923076923077,67
"City","Ardsley","Ardsley","NY","New York, NY","""New York-Newark-Jersey City, NY-NJ-PA""",6670,2.20295674393137,66.67,,,630100,0.270528325907066,1.66182639561149,0.0212696397397238,,0.0362087326943557,0.0588235294117647,120
"City","Harrisburg","Harrisburg","OR","Albany, OR","""Albany, OR""",6671,7.34531848877532,100,,,223600,0.584795321637427,8.01932367149758,,,0.0377019748653501,0.142857142857143,69
"City","Salem","Salem","UT","Provo, UT","""Provo-Orem, UT""",6672,1.92644643183063,,,,308900,-0.0970245795601552,5.49863387978142,0.0179281320815798,,0.0819032761310452,0.0285714285714286,56
"City","Campobello","Campobello","SC","Spartanburg, SC","""Spartanburg, SC""",6673,5.11498448622011,100,,3.6003,169600,0.236406619385343,5.01547987616099,0.0328596698113208,,0.0334029227557411,0.0625,80
"City","Woodbine","Woodbine","GA","St. Marys, GA","""St. Marys, GA""",6674,6.27212995072093,,,,172300,0.819192510239906,3.60793746241732,,,0.187279151943463,0.0188679245283019,95
"City","Holton","Holton","KS","Topeka, KS","""Topeka, KS""",6675,2.11808724219748,,,,86300,-0.690448791714614,-9.34873949579832,0.0304519119351101,,0.116424116424116,0,64
"City","Town of Camden","Town of Camden","ME",,,6676,2.58897609052747,,,,306500,0.0979751796211626,-0.583846902367824,,,0.0668523676880223,0.0208333333333333,111
"City","Willow Springs","Willow Springs","MO","West Plains, MO","""West Plains, MO""",6677,6.68370140536594,,,,115100,0.611888111888112,5.01824817518248,,,0.24,0.0151515151515152,173
"City","Canaan","Canaan","CT","Torrington, CT","""Torrington, CT""",6678,3.56451907282351,100,,,185700,0.704989154013015,-5.20673813169985,,,0.105152625152625,0,105
"City","New London","New London","NH","Concord, NH","""Concord, NH""",6679,2.30972805256434,88.89,,,337200,0.0890471950133571,2.49240121580547,,,0.0561797752808989,0.05,76
"City","Powder Springs","Powder Springs","GA","Atlanta, GA","""Atlanta-Sandy Springs-Roswell, GA""",6680,5.60412484029932,75,,,152000,0.662251655629139,6.51716888577435,0.0521644736842106,,0.0981752762785916,0.0401396160558464,60
"City","Vail","Vail","CO","Edwards, CO","""Edwards, CO""",6681,9.54736265741924,100,,,939400,2.43157779958565,16.0182783747067,,,0.0806754221388368,0,82
"City","Sophia","Sophia","NC","Greensboro, NC","""Greensboro-High Point, NC""",6682,3.39204234349334,,,,124600,-0.0801924619085806,0.972447325769854,0.0387800963081861,,0.0657698056801196,0.0227272727272727,69
"City","West Liberty","West Liberty","IA","Muscatine, IA","""Muscatine, IA""",6683,7.70761087789743,,,,145500,0.831600831600832,5.2821997105644,,,0.0864553314121038,0.05,89.5
"City","Littlestown","Littlestown","PA","Gettysburg, PA","""Gettysburg, PA""",6684,0.167001277605402,0,,,173100,0,3.59066427289048,,,0.169291338582677,0.0377906976744186,83
"City","Spooner","Spooner","WI",,,6685,6.29038145647016,,,,141000,2.69482884195193,2.09992758870384,,,0.25077399380805,0.0246913580246914,122
"City","Mount Carmel","Mount Carmel","OH","Cincinnati, OH","""Cincinnati, OH-KY-IN""",6686,1.36430005475452,100,,8.2631,128300,-0.233281493001555,3.80258899676375,0.0293141075604053,,,,68
"City","Stafford Springs","Stafford Springs","CT","Hartford, CT","""Hartford-West Hartford-East Hartford, CT""",6687,3.45135973717832,100,,,188500,1.3986013986014,4.89705063995548,0.0387745358090186,,0.146276595744681,0.101818181818182,86
"City","Hawthorne","Hawthorne","NY","New York, NY","""New York-Newark-Jersey City, NY-NJ-PA""",6688,8.37014053659427,,,,569400,0.63626723223754,14.3603133159269,0.0312767825781524,,0.0416141235813367,0.0909090909090909,120
"City","Whitehall","Whitehall","MI","Muskegon, MI","""Muskegon, MI""",6689,4.05548457747764,100,,,162100,-0.368776889981561,4.98704663212435,0.0184392350400988,,0.0444287729196051,0.0317460317460317,72
"City","Manton","Manton","MI","Cadillac, MI","""Cadillac, MI""",6690,9.06004745391495,,,,112200,0.718132854578097,11.864406779661,,,0.132330827067669,0.0227272727272727,98.5
"City","Stanardsville","Stanardsville","VA","Charlottesville, VA","""Charlottesville, VA""",6691,7.43931374338383,100,,,204500,0.0489236790606654,20.2941176470588,0.0710709046454767,,0.147710487444609,0.03,87
"City","Hartly","Hartly","DE","Dover, DE","""Dover, DE""",6692,2.77696659974448,100,,,170100,0.176678445229682,2.22355769230769,0.0213932980599647,,0.111111111111111,0.0540540540540541,103
"City","Delanco","Delanco","NJ","Philadelphia, PA","""Philadelphia-Camden-Wilmington, PA-NJ-DE-MD""",6694,0.956378901259354,100,,8.588,184900,0.0541125541125541,1.81718061674009,0.0195240670632775,,,,105
"City","Northbridge","Northbridge","MA","Worcester, MA","""Worcester, MA-CT""",6695,4.73261544077386,100,,,317800,0.0314762354422411,5.16214427531436,0.0347199496538704,,0.0671140939597315,0.0857142857142857,76
"City","Wisconsin Dells","Wisconsin Dells","WI",,,6696,4.06004745391495,,,,154600,0.259403372243839,1.24426981008513,0.0198641655886158,,0.0860655737704918,0.019047619047619,118
"City","Brisbane","Brisbane","CA","San Francisco, CA","""San Francisco-Oakland-Hayward, CA""",6698,7.73498813652126,100,,,883400,-0.405862457722661,5.72044040210627,0.014273262395291,,0.0359281437125749,0,42
"City","Blissfield","Blissfield","MI","Adrian, MI","""Adrian, MI""",6699,5.38419419602117,100,,,145300,-0.274536719286205,16.24,,,0.13151364764268,0.0188679245283019,79.5
"City","Campton Hills","Campton Hills","IL","Chicago, IL","""Chicago-Naperville-Elgin, IL-IN-WI""",6700,4.04270852345318,36.36,,,398100,0.581101566447701,1.94622279129321,0.0190806330067823,,0.0845670249442304,0.026378896882494,127
"City","Pacific","Pacific","WA","Seattle, WA","""Seattle-Tacoma-Bellevue, WA""",6702,9.75177952181055,100,,,314900,1.31917631917632,10.1819454163751,0.0496411559225152,,0.0631188118811881,0,42
"City","Sergeant Bluff","Sergeant Bluff","IA","Sioux City, IA","""Sioux City, IA-NE-SD""",6703,6.09326519437854,100,,,224500,0.31277926720286,0.989653621232569,,,0.079885877318117,0.0357142857142857,63
"City","Smith Township","Smith Township","PA","Pittsburgh, PA","""Pittsburgh, PA""",6704,8.07902901989414,100,,7.4627,117500,1.11876075731497,4.72370766488414,0.0305702127659575,,0.0668061600522223,0.086049201268172,112.5
"City","Elk Mound","Elk Mound","WI","Menomonie, WI","""Menomonie, WI""",6705,6.82788830078481,,,,184300,0.16304347826087,8.34803057025279,,,0.064,0,63
"City","Trenton","Trenton","NY","Utica, NY","""Utica-Rome, NY""",6706,0.677130863296222,,,,144800,0.277008310249307,2.18772053634439,0.0185359116022099,,0.0806438549595389,0.0934508269221034,92.5
"City","Town of Seymour","Town of Seymour","WI","Appleton, WI","""Appleton, WI""",6707,9.61854352984121,,,,159000,1.59744408945687,13.5714285714286,0.0583899371069183,,0.0677685950413223,0.0121951219512195,64
"City","Washington Township","Washington Township","PA","Erie, PA","""Erie, PA""",6708,7.38455922613616,,,,171700,0.409356725146199,2.14158239143367,0.020780430984275,,0.0658800393313668,0,90
"City","Oceanport","Oceanport","NJ","New York, NY","""New York-Newark-Jersey City, NY-NJ-PA""",6711,4.12301514874977,100,,,434400,-1.18289353958144,2.57378984651712,0.0406100368324125,,0.0368525896414343,0.0810810810810811,106
"City","Town of Winneconne","Town of Winneconne","WI","Oshkosh, WI","""Oshkosh-Neenah, WI""",6712,9.63588246030297,100,,,167600,1.20772946859903,6.27774254914394,0.0435083532219571,,0.0684881397027607,0,70
"City","Dellwood","Dellwood","MO","St. Louis, MO","""St. Louis, MO-IL""",6713,0.0711808724219748,,,6.9008,57100,-1.38169257340242,-1.21107266435986,0.0149211908931699,,,,66
"City","Hensley","Hensley","AR","Little Rock, AR","""Little Rock-North Little Rock-Conway, AR""",6714,0.699032670195291,,,,134100,-0.148920327624721,0.449438202247191,0.03055182699478,,0.104825291181364,0.0634920634920635,76.5
"City","Jefferson","Jefferson","OR","Salem, OR","""Salem, OR""",6715,8.27888300784815,100,,7.428,238600,0.887949260042283,9.55004591368228,0.0446605196982397,,0.0491071428571429,0.0454545454545455,60
"City","Town of Amenia","Town of Amenia","NY","New York, NY","""New York-Newark-Jersey City, NY-NJ-PA""",6717,0.75835006388027,,,,223500,0.269179004037685,4.92957746478873,0.0168680089485458,,0.106691209995733,0.0545686735392645,111
"City","Mount Gilead","Mount Gilead","OH","Columbus, OH","""Columbus, OH""",6718,0.562146377076109,,,,122100,0.0819672131147541,-0.326530612244898,0.0239393939393939,,0.107939339875112,0.0413223140495868,58
"City","Cave Creek","Cave Creek","AZ","Phoenix, AZ","""Phoenix-Mesa-Scottsdale, AZ""",6719,2.22029567439314,100,9.0909,,552000,0.181488203266788,2.41187384044527,0.0138351449275362,,,,64
"City","Saint Bernard","Saint Bernard","OH","Cincinnati, OH","""Cincinnati, OH-KY-IN""",6720,3.56269392224859,,,,93200,2.08105147864184,8.12064965197216,0.0337875536480687,,0.218533886583679,0.0569620253164557,60
"City","Mount Airy","Mount Airy","GA","Cornelia, GA","""Cornelia, GA""",6721,4.81474721664537,100,,,131800,0.30441400304414,10.2928870292887,,,0.0767123287671233,0.0535714285714286,73
"City","Allen Township","Allen Township","PA","Allentown, PA","""Allentown-Bethlehem-Easton, PA-NJ""",6722,0.672567986858916,75,,,223400,0.134468848050202,2.71264367816092,0.0270367054610563,,,,81
"City","Mount Sterling","Mount Sterling","KY","Mount Sterling, KY","""Mount Sterling, KY""",6723,2.12903814564702,,,,118200,0,0.0846740050804403,,,0.132105263157895,0.0398406374501992,101
"City","Portola","Portola","CA",,,6724,9.30096732980471,100,,,169100,3.80601596071209,16.2199312714777,,,0.150684931506849,0.0363636363636364,123
"City","Flourtown","Flourtown","PA","Philadelphia, PA","""Philadelphia-Camden-Wilmington, PA-NJ-DE-MD""",6725,5.37598101843402,100,,,348500,0.0861573808156232,2.77204364494249,0.0245222381635581,,0.0549169859514687,0.0232558139534884,83
"City","Wapakoneta","Wapakoneta","OH","Wapakoneta, OH","""Wapakoneta, OH""",6726,2.54334732615441,87.5,5.1282,,101100,-0.785083415112856,2.84842319430315,,,0.0692099932478055,0.0048780487804878,78
"City","Jessup","Jessup","PA","Scranton, PA","""Scranton--Wilkes-Barre--Hazleton, PA""",6727,2.0870596824238,100,,,108000,0.371747211895911,1.69491525423729,0.0207407407407407,,0.186813186813187,0.0490196078431373,110
"City","Fremont","Fremont","NH","Boston, MA","""Boston-Cambridge-Newton, MA-NH""",6728,6.06680051104216,100,,,269800,0.372023809523809,5.390625,0.0246256486286138,,0.0471380471380471,0.0238095238095238,69
"City","Wharton Township","Wharton Township","PA","Pittsburgh, PA","""Pittsburgh, PA""",6730,6.27578025187078,,,,152800,-3.65699873896595,1.66333998669328,0.0438350785340313,,0.0907520537454748,0,99
"City","Snow Hill","Snow Hill","MD","Salisbury, DE","""Salisbury, MD-DE""",6732,8.13925898886658,100,,,160100,4.43574690150033,20.3759398496241,0.0550468457214242,,0.173228346456693,0.0545454545454545,114
"City","Sharpsville","Sharpsville","PA","Youngstown, OH","""Youngstown-Warren-Boardman, OH-PA""",6733,5.33491513049827,,,,83300,0.847457627118644,11.5127175368139,0.0149939975990396,,0.117125110913931,0.0606060606060606,103
"City","Lake Township","Lake Township","MI","Niles, MI","""Niles-Benton Harbor, MI""",6734,7.72677495893411,100,,,177800,0.282007896221094,7.17299578059072,0.0232845894263216,,,,85
"City","Lyman","Lyman","ME","Portland, ME","""Portland-South Portland, ME""",6736,1.28308085417047,,,,224300,0.268216361198033,6.25296068214116,0.0273071778867588,,0.118616144975288,0.0833333333333333,77
"City","Neshannock Township","Neshannock Township","PA","New Castle, PA","""New Castle, PA""",6737,7.65833181237452,100,,,159100,0.188916876574307,1.72634271099744,,,0.0877963125548727,0.025,108.5
"City","Sardinia","Sardinia","OH","Cincinnati, OH","""Cincinnati, OH-KY-IN""",6738,4.28271582405548,100,,,131700,0.304645849200305,3.94632991318074,0.0229688686408505,,0.0953206239168111,0.0181818181818182,90.5
"City","Dyersville","Dyersville","IA","Dubuque, IA","""Dubuque, IA""",6739,8.36922796130681,,,,154100,0.325520833333333,1.24835742444152,0.0448280337443219,,0.0517621145374449,0,67.5
